project_duration,eval_lag,sector_code,completion_year,project_size_USD_calculated,success
2920,730,240,2010,85000000.0,1
3285,730,430,2010,59540001.0,1
1825,730,210,2010,6000000.0,1
3650,0,210,2011,70000000.0,1
3650,365,140,2011,60000000.0,1
730,0,510,2011,500000000.0,1
4015,0,410,2012,70000000.0,1
2190,0,140,2012,76470001.0,1
4380,0,121,2012,68300003.0,1
2920,0,122,2012,20000000.0,1
2920,0,230,2012,120000000.0,1
1825,0,210,2012,10000000.0,1
1460,0,220,2004,9000000.0,0
1095,0,313,2004,1000000.0,1
1825,1825,220,2005,29799999.0,0
1825,0,240,2005,7719999.8,0
2190,730,430,2008,9000000.0,0
2190,0,230,1978,4699999.8,1
2920,-365,321,1981,2000000.0,1
2190,365,230,1984,16200001.0,1
1460,730,230,1985,16000000.0,1
2920,365,210,1987,7000000.0,1
2555,730,311,1991,3200000.0,0
1825,730,210,1993,13000000.0,1
2920,1095,430,1994,4400000.1,0
2190,730,311,1994,20000000.0,0
2920,730,160,1997,9600000.4,0
2555,0,210,1999,18000000.0,1
2190,1095,210,2008,16799999.0,1
1460,1095,311,2009,25000000.0,0
1095,1095,151,2000,18000000.0,1
3285,0,313,2002,6500000.0,0
3285,0,140,2005,10600000.0,1
3285,730,250,2010,13020000.0,0
3650,0,160,2010,8020000.5,0
730,365,730,2010,70000000.0,1
365,730,430,2010,80000000.0,1
365,0,151,2011,100000000.0,1
1460,0,430,2012,40000000.0,1
2555,365,140,1979,21500000.0,0
1825,365,430,1982,20500000.0,1
2920,365,140,1983,20000000.0,1
2190,365,121,1984,19500000.0,1
1825,365,430,1985,20000000.0,1
2920,365,240,1993,100000000.0,1
2190,1095,210,1993,87599998.0,0
2190,0,240,1995,150000000.0,1
2190,0,321,1996,120000000.0,0
2920,730,230,1997,230000000.0,1
3285,1095,220,1997,135000000.0,0
2920,1095,220,1997,118000000.0,0
2555,1460,210,1997,129000000.0,1
1825,730,240,1997,300000000.0,1
2555,730,230,1998,250000000.0,0
2555,0,322,1998,267000000.0,1
2190,0,322,1999,300000000.0,1
4015,1095,210,1999,175000000.0,1
1825,1460,240,2000,250000000.0,1
3285,0,210,2000,225000000.0,0
4745,0,210,2000,190000000.0,1
3650,0,210,2000,250000000.0,0
2190,2190,430,2001,20000000.0,1
3285,0,230,2001,250000000.0,0
5475,365,230,2001,150000000.0,1
4380,0,230,2002,200000000.0,1
3285,365,230,2002,260000000.0,1
5110,0,230,2002,160000000.0,1
2920,1095,321,2002,150000000.0,0
2555,1095,430,2003,250000000.0,1
4015,0,322,2003,285000000.0,0
2190,0,230,2003,150000000.0,1
2190,0,160,2003,300000000.0,1
2920,0,230,2004,100000000.0,1
1825,1095,160,2004,250000000.0,0
2920,1095,151,2004,250000000.0,1
3650,0,230,2005,275000000.0,1
4015,0,430,2006,85000000.0,1
2555,365,210,2007,180000000.0,1
1825,365,151,2007,200000000.0,0
2555,730,730,2008,500000000.0,1
2920,365,230,2008,250000000.0,1
2555,1095,230,2008,350000000.0,0
5475,0,210,2008,245000000.0,1
2920,365,160,2008,120000000.0,0
2920,0,230,2008,350000000.0,1
3285,365,430,2008,80000000.0,0
2920,0,250,2009,100000000.0,0
2555,365,230,2010,250000000.0,1
2920,365,250,2010,150000000.0,0
4745,0,430,2011,250000000.0,1
3285,0,210,2011,180000000.0,1
5110,0,210,2011,113000000.0,1
2920,0,210,2011,400000000.0,1
1460,0,430,2012,50000000.0,1
3650,0,410,2012,33000000.0,1
3650,0,210,2012,320000000.0,1
4015,0,210,2012,210000000.0,1
4745,0,430,2012,175000000.0,1
3650,0,151,2012,42220001.0,1
2555,0,720,2012,200000000.0,1
1460,0,210,2012,77650002.0,1
2190,0,210,2012,180000000.0,1
1825,0,430,2012,500000000.0,1
1825,0,311,1974,990000.01,1
1460,1095,210,1976,5500000.0,1
2555,0,311,1976,2400000.1,1
3285,1095,311,1979,2700000.0,1
3285,730,321,1979,10000000.0,0
2555,0,313,1979,2500000.0,0
2920,365,240,1979,3400000.1,1
2555,365,230,1980,5300000.2,0
2555,365,311,1980,17520000.0,0
3285,730,311,1980,9199999.8,0
2555,730,311,1981,2700000.0,0
2920,730,313,1981,5150000.1,0
2555,365,311,1982,11300000.0,1
2555,365,210,1984,17500000.0,1
2190,365,210,1984,34000000.0,1
4745,365,230,1984,4599999.9,0
2920,365,210,1984,20000000.0,1
4380,365,230,1984,2599999.9,1
3650,365,321,1984,37000000.0,0
4380,730,311,1984,5940000.1,0
4745,365,230,1984,7099999.9,0
2555,730,240,1984,30000000.0,0
4015,730,140,1985,11500000.0,0
3650,730,114,1985,14500000.0,1
2555,730,230,1985,26000000.0,1
4380,730,230,1985,7900000.1,1
3285,1095,230,1985,39700001.0,1
4015,365,313,1986,13200000.0,0
3285,365,311,1986,20500000.0,1
2190,730,230,1986,60700001.0,1
2920,730,430,1986,18000000.0,1
2555,730,230,1986,83599998.0,1
2555,1095,311,1987,28000000.0,0
2920,365,210,1987,27000000.0,1
4015,365,210,1987,48209999.0,1
2920,730,311,1987,20500000.0,0
2920,730,410,1987,39000000.0,0
4745,365,230,1988,19799999.0,1
3285,365,430,1988,32299999.0,1
2920,365,230,1989,76000000.0,1
3285,365,313,1989,14000000.0,0
2920,1460,311,1989,23000000.0,0
3650,1095,114,1989,25000000.0,1
4380,1460,230,1989,45000000.0,1
2920,365,311,1989,16700001.0,0
3285,365,210,1989,28000000.0,1
4380,365,113,1990,24000000.0,1
3285,730,430,1990,87699997.0,1
3285,365,430,1990,39299999.0,1
3285,730,311,1990,33599998.0,0
3650,365,311,1990,55200001.0,0
3650,365,114,1990,26000000.0,1
1095,365,331,1990,150000000.0,1
2190,1825,151,1991,23400000.0,0
2555,1095,311,1991,63000000.0,1
3285,730,113,1991,40000000.0,1
2920,365,322,1991,46000000.0,1
4015,365,140,1991,32000000.0,0
3285,730,230,1991,41349998.0,1
3650,1095,140,1991,35500000.0,0
2190,365,313,1991,65000000.0,0
4745,1460,210,1991,26299999.0,1
2920,2555,210,1992,86000000.0,1
3650,365,313,1992,23000000.0,1
2555,730,312,1992,28000000.0,1
4380,365,311,1992,35000000.0,0
2920,1460,210,1992,95000000.0,1
3285,730,430,1992,36700001.0,1
4015,1095,311,1993,77000000.0,0
2555,2190,210,1993,40000000.0,1
1825,1095,321,1993,30000000.0,0
3650,730,311,1993,52000000.0,0
3285,1095,114,1994,37900002.0,1
2555,1095,210,1994,150000000.0,1
3650,1095,313,1994,50000000.0,0
1460,1095,311,1994,250000000.0,0
2920,1460,311,1994,28799999.0,1
3285,0,311,1995,70000000.0,1
2920,0,230,1995,96000000.0,1
2190,2555,210,1995,120000000.0,1
3650,0,430,1995,132399990.0,1
3650,730,130,1995,41599998.0,0
3285,0,311,1995,120700000.0,1
2920,0,311,1995,120000000.0,1
2555,0,121,1995,39299999.0,1
1460,0,240,1996,250000000.0,1
4380,0,311,1996,68000000.0,0
2555,0,240,1996,200000000.0,1
2555,1095,210,1996,22000000.0,1
2920,730,311,1997,25000000.0,1
2920,0,113,1997,100000000.0,1
3285,1095,114,1997,73349998.0,1
2555,1460,140,1997,39000000.0,1
2190,0,313,1997,100000000.0,0
3285,0,311,1997,47500000.0,0
3285,0,430,1997,175000000.0,1
3285,730,430,1998,120000000.0,0
1825,730,730,1998,26000000.0,1
2555,0,230,1998,300000000.0,1
3285,0,312,1998,33299999.0,0
2555,1460,210,1998,150000000.0,1
2555,730,430,1998,80000000.0,1
2920,0,114,1998,114000000.0,0
2555,730,430,1998,33000000.0,1
2555,0,140,1999,8399999.6,0
3285,0,230,1999,235000000.0,0
2920,1095,151,1999,57000000.0,0
2920,0,111,1999,100000000.0,1
3285,730,311,1999,85000000.0,1
2555,0,230,1999,350000000.0,1
1825,0,210,1999,18000000.0,1
3650,0,313,1999,38000000.0,0
3285,730,311,1999,200000000.0,0
2555,730,210,2000,200000000.0,1
2920,0,430,2000,150000000.0,1
3650,1095,430,2001,140000000.0,1
3650,0,210,2001,45000000.0,1
3285,0,313,2001,33000000.0,0
3285,0,410,2001,24500000.0,0
3285,365,113,2001,105000000.0,1
2920,0,114,2002,85000000.0,1
2920,0,121,2002,40000000.0,1
2920,0,430,2002,180000000.0,1
4015,0,311,2002,51000000.0,1
2555,730,140,2002,85000000.0,0
4015,0,311,2002,135000000.0,1
3285,1095,114,2002,140000000.0,1
3650,0,220,2002,185000000.0,1
3285,730,430,2002,200000000.0,0
3285,0,220,2002,195000000.0,1
2920,0,311,2002,100000000.0,0
3285,730,430,2002,85000000.0,0
2190,0,430,2002,80000000.0,0
2555,0,112,2003,85000000.0,1
2920,0,113,2003,110000000.0,1
3285,0,230,2003,272000000.0,1
1825,1095,160,2003,300000000.0,1
1825,0,230,2004,380000000.0,0
3285,0,113,2004,49000000.0,1
2920,1825,114,2004,102000000.0,1
2920,0,210,2004,150000000.0,0
3285,0,311,2004,30360001.0,1
2190,0,151,2004,1447000000.0,1
4380,0,311,2004,30000000.0,1
4015,0,311,2004,28000000.0,0
2555,0,410,2005,7000000.0,1
3650,0,430,2005,70000000.0,0
4745,0,321,2005,75000000.0,0
3285,730,220,2005,50000000.0,0
2920,0,113,2005,175000000.0,1
2190,365,122,2005,300000000.0,1
3285,0,122,2005,45000000.0,0
4380,0,210,2005,110000000.0,1
4015,365,140,2005,27719999.0,0
3285,1460,430,2005,80000000.0,0
4015,0,240,2005,25700001.0,1
3650,0,311,2005,26299999.0,1
3285,0,220,2005,45000000.0,0
3650,0,430,2005,130000000.0,0
1460,0,151,2006,250000000.0,1
4015,0,230,2006,337000000.0,1
4015,0,230,2006,218000000.0,1
3650,0,410,2006,45599998.0,0
2920,0,151,2006,50000000.0,1
3285,0,122,2006,87400002.0,1
3285,0,998,2006,85000000.0,1
3650,0,410,2006,90000000.0,1
2555,0,151,2006,320000000.0,1
3650,365,311,2007,130000000.0,0
3650,730,430,2007,42000000.0,0
4015,365,410,2007,103000000.0,1
2920,0,230,2007,20000000.0,0
2920,730,210,2008,190000000.0,0
4015,1460,430,2008,78599998.0,0
2920,730,321,2008,200000000.0,0
5475,365,230,2008,275000000.0,0
3650,365,430,2008,32000000.0,1
4015,365,311,2008,63799999.0,1
4380,365,311,2008,44000000.0,1
1095,1460,151,2008,200000000.0,1
4015,365,430,2008,116000000.0,0
2555,365,250,2008,400000000.0,1
2920,1095,114,2008,180000000.0,1
4015,0,313,2008,41000000.0,1
2555,1095,250,2009,85000000.0,0
1095,1095,151,2009,200000000.0,1
3285,0,430,2009,115000000.0,1
730,1095,151,2009,200000000.0,1
2190,730,151,2010,200000000.0,0
1825,730,430,2010,50000000.0,1
3650,730,410,2010,50000000.0,1
3650,0,121,2010,65000000.0,1
3285,0,311,2011,56000000.0,1
730,0,510,2011,500000000.0,1
2190,0,210,2011,151000000.0,1
2555,365,151,2011,25000000.0,1
2920,0,430,2011,88599998.0,1
4015,0,112,2012,128000000.0,1
1095,730,230,1989,699999.99,1
1825,365,210,1989,550000.01,0
2190,0,240,1996,1000000.0,0
3650,365,140,2008,10240000.0,0
1460,1095,311,1999,40000000.0,1
1825,0,230,1999,40000000.0,1
1095,1095,151,2000,40000000.0,0
1095,0,240,2002,35000000.0,1
2190,2920,210,2002,50000000.0,1
1825,1460,720,2003,5000000.0,1
2920,0,230,2004,30000000.0,1
1460,0,250,2005,35000000.0,1
2555,1825,210,2005,50000000.0,1
2555,0,160,2005,10000000.0,1
2920,0,111,2005,32700001.0,1
1460,0,331,2006,15000000.0,1
3650,730,250,2007,4000000.0,1
4015,0,240,2008,12500000.0,0
2555,730,210,2008,40000000.0,1
1825,730,730,2008,5000000.0,1
1825,0,240,2010,15500000.0,0
3650,365,160,2010,36000000.0,0
2555,365,112,2010,10500000.0,1
4380,0,311,2011,36000000.0,1
2555,0,210,2011,32799999.0,1
1460,0,311,2011,15000000.0,0
1460,730,311,1999,100000000.0,1
1825,730,430,1999,60000000.0,1
1095,1095,151,2000,100000000.0,1
2190,0,111,2002,20000000.0,1
2190,0,112,2003,45000000.0,0
2920,365,210,2004,50000000.0,1
3650,730,140,2007,40000000.0,0
2555,0,140,2010,34599998.0,0
365,730,510,2010,500000000.0,1
2920,365,140,1982,6000000.0,0
4745,365,230,1984,3369999.9,1
2920,730,312,1986,8000000.0,0
2555,365,230,1987,4300000.2,1
2190,0,210,1989,8000000.0,1
2555,365,230,1990,6300000.2,0
3650,730,311,1990,5849999.9,0
1825,730,230,1992,15500000.0,1
1095,365,311,1992,20000000.0,0
1460,2555,240,1994,25000000.0,0
2920,730,210,1995,19000000.0,1
3650,0,210,1996,12000000.0,1
1825,0,230,1997,31500000.0,1
1825,730,311,1997,30000000.0,0
3285,1095,210,1998,39000000.0,1
2555,730,140,1998,9600000.4,0
2555,1095,210,1998,34000000.0,1
2555,0,140,1999,9500000.0,1
4015,1095,230,1999,11000000.0,1
2190,730,230,2000,60000000.0,1
3285,0,112,2000,13300000.0,1
2555,1095,140,2000,13000000.0,0
2190,1460,210,2001,48000000.0,1
2920,0,210,2001,15000000.0,1
2555,1460,122,2002,5000000.0,1
2190,1460,240,2002,25000000.0,0
2555,0,430,2002,20000000.0,1
2190,730,230,2002,52000000.0,1
3650,0,210,2003,26000000.0,1
3285,0,114,2004,20000000.0,1
4380,0,312,2005,11200000.0,0
2920,0,430,2005,27000000.0,1
2920,0,230,2005,30000000.0,1
3285,0,210,2006,46000000.0,1
3650,0,311,2006,14700000.0,1
2920,365,410,2007,5599999.9,1
2190,1095,430,2007,20000000.0,1
3650,0,112,2008,20000000.0,1
2920,365,210,2008,25000000.0,0
2555,730,430,2008,25000000.0,1
3285,730,140,2008,20000000.0,0
3285,0,210,2008,32000000.0,1
3650,0,311,2010,15620000.0,1
2555,0,430,2010,16000000.0,1
2920,365,240,2010,15000000.0,0
2920,730,210,2010,30000000.0,0
3650,0,122,2010,20000000.0,1
2555,0,311,2011,10000000.0,1
3650,0,112,2011,20000000.0,1
2920,365,230,2011,30000000.0,1
3650,0,240,2012,4000000.0,0
2190,0,230,1975,3099999.9,1
2920,0,140,1976,7199999.8,1
2555,0,321,1976,2800000.0,1
3285,0,210,1978,5000000.0,1
3285,730,311,1979,4199999.8,0
2555,365,210,1979,10900000.0,1
2555,730,140,1979,6099999.9,1
2555,365,140,1980,9800000.2,1
2555,730,140,1980,6460000.0,1
2555,365,430,1981,14000000.0,1
1460,730,210,1981,10000000.0,1
2555,730,210,1981,11500000.0,1
3650,730,210,1981,13400000.0,1
2190,365,210,1981,23700001.0,1
2555,730,210,1981,15100000.0,1
4380,365,210,1982,3500000.0,0
2920,1825,430,1982,18000000.0,0
1460,730,210,1983,53799999.0,1
2190,730,430,1984,16000000.0,0
3285,365,230,1984,22700001.0,0
2555,1095,430,1984,18000000.0,0
4015,730,210,1984,30400000.0,0
3285,730,140,1985,15000000.0,1
2920,365,140,1985,15300000.0,0
2920,730,230,1986,45400002.0,1
2920,365,140,1986,31740000.0,0
2555,730,113,1987,20000000.0,1
3285,365,311,1988,25400000.0,0
2190,365,210,1988,15000000.0,1
2920,730,121,1989,30000000.0,0
2555,365,230,1989,24000000.0,0
2555,1095,113,1990,58000000.0,1
2190,365,312,1990,24500000.0,1
2190,1095,311,1991,45000000.0,1
3650,730,313,1991,20600000.0,1
3650,365,121,1991,25799999.0,0
3650,1460,430,1992,30200001.0,0
2920,365,311,1992,25400000.0,0
4380,730,311,1992,40000000.0,1
3650,1095,140,1993,24500000.0,1
4015,1095,311,1993,22700001.0,1
3650,0,311,1995,42599998.0,1
2920,0,313,1995,13500000.0,1
3285,730,121,1995,50730000.0,1
1460,0,230,1996,49500000.0,1
3650,0,312,1998,29500000.0,0
5110,0,230,1998,64199996.99999999,0
3650,1095,122,1999,105000000.0,1
3285,0,321,2000,53000000.0,1
2920,0,311,2001,28500000.0,1
4015,0,430,2001,15000000.0,0
4380,0,430,2001,33200001.0,0
3650,0,140,2002,105000000.0,1
4015,0,410,2002,43000000.0,1
3285,0,113,2004,72000000.0,1
4015,730,410,2007,26299999.0,1
3650,730,113,2007,40000000.0,0
2555,365,210,1988,1000000.0,0
1825,365,430,1989,2380000.1,1
1825,365,230,1992,6099999.9,1
1825,365,210,1993,6400000.1,1
1825,730,210,1998,8800000.2,1
2555,730,230,1998,9199999.8,1
2920,0,230,2005,7000000.0,1
2920,365,430,2007,8000000.0,0
4015,365,114,2009,6300000.2,1
1460,1095,730,2009,1820000.0999999999,0
3650,0,230,2011,8000000.0,0
3650,0,220,2011,9500000.0,1
3285,0,113,2012,6000000.0,1
730,1095,331,1993,30000000.0,1
1825,730,321,1998,30000000.0,0
2190,1095,210,1999,36000000.0,1
2555,730,240,2000,3000000.0,0
1460,1095,240,2000,35000000.0,1
1825,730,311,2000,35000000.0,0
2555,730,220,2001,24500000.0,1
2190,2190,210,2001,25000000.0,1
2190,365,210,2001,24000000.0,1
2190,1095,230,2002,10000000.0,0
2920,0,230,2002,40000000.0,1
1095,2190,151,2002,25000000.0,0
2555,1460,111,2003,15500000.0,1
2190,0,430,2003,6800000.2,1
2555,1460,121,2004,15920000.0,1
1825,730,240,2005,15000000.0,1
2920,365,210,2007,25000000.0,1
4015,1460,230,2008,40000000.0,0
2920,0,160,2009,15000000.0,1
2555,0,113,2009,14000000.0,1
3285,0,311,2009,17000000.0,0
2920,365,240,2009,8689999.6,0
3285,730,160,2010,12000000.0,1
3650,730,130,2010,9899999.6,0
2920,365,430,2010,20100000.0,0
2555,0,121,2010,14000000.0,1
3285,0,151,2012,15500000.0,0
2555,0,240,2012,10000000.0,0
2190,0,111,2012,13000000.0,1
2190,0,313,1997,6949999.8,0
1460,730,151,2001,12000000.0,0
2920,1095,122,2002,5699999.8,0
3285,0,112,2002,8000000.0,1
3285,0,140,2004,9199999.8,0
1825,0,121,2004,9250000.0,1
1095,0,240,2004,12000000.0,0
2190,2190,113,2006,6829999.899999999,0
2190,365,210,2008,7000000.0,0
1825,730,321,1980,25299999.0,0
2190,730,313,1980,9800000.2,1
2555,730,321,1981,6500000.0,0
4015,0,230,1984,6099999.9,1
1825,730,321,1984,5199999.8,1
1460,365,311,1985,5000000.0,1
1825,730,321,1985,5000000.0,0
2920,365,312,1985,25100000.0,1
3285,730,140,1991,15000000.0,1
3650,1460,122,1991,18500000.0,0
3650,1095,210,1993,27000000.0,1
1825,0,151,2003,5000000.0,0
2555,0,311,1977,2400000.1,1
3285,730,311,1979,4000000.0,1
2190,365,311,1980,3000000.0,0
2920,365,230,1980,2700000.0,1
2190,365,311,1983,6000000.0,1
4015,365,210,1983,10100000.0,1
3285,365,230,1984,3800000.0,1
2920,730,113,1985,4199999.8,1
3650,730,210,1985,10000000.0,1
1825,365,311,1986,4000000.0,1
3650,730,321,1986,39500000.0,0
2555,365,230,1986,18600000.0,1
3285,365,312,1986,4900000.1,1
5840,365,311,1987,4500000.0,1
1825,730,311,1988,15000000.0,0
2920,0,311,1988,15000000.0,1
3285,730,311,1988,12280000.0,0
4015,365,430,1989,14000000.0,1
3285,365,313,1989,11800000.0,1
3650,1095,311,1990,11700000.0,0
3285,1095,430,1990,13500000.0,0
2920,365,312,1991,16700001.0,0
3650,2555,230,1991,8300000.199999999,0
1460,365,311,1992,55000000.0,0
3650,730,112,1992,8000000.0,0
2555,365,312,1992,10000000.0,1
3285,1460,140,1993,9600000.4,0
2190,1460,311,1993,24000000.0,0
3650,1095,311,1994,17799999.0,1
3650,1095,311,1995,14000000.0,0
3650,0,311,1995,14000000.0,0
3285,0,313,1995,66099998.0,0
4745,1095,311,1995,20000000.0,0
4745,0,210,1996,17500000.0,0
3650,730,210,1996,30000000.0,1
4380,1095,230,1996,28100000.0,1
6570,1095,210,1996,11000000.0,1
5110,730,230,1997,20000000.0,1
2920,0,140,1997,14400000.0,1
4380,0,430,1997,20000000.0,0
2555,0,311,1998,35000000.0,0
3285,0,210,1998,50000000.0,1
2920,730,312,1998,40000000.0,0
4015,0,311,1998,11790000.0,0
1825,1460,321,1998,20580000.0,1
2920,0,311,1998,30000000.0,0
2555,365,332,1999,10400000.0,0
2555,0,140,1999,20000000.0,1
4380,1095,311,1999,30400000.0,1
3650,0,322,1999,31500000.0,0
3650,1095,113,1999,11800000.0,1
3650,0,311,1999,11400000.0,1
4015,0,311,1999,36299999.0,1
3650,0,112,2001,19500000.0,0
4015,1095,230,2001,51000000.0,1
3285,1095,113,2001,12600000.0,1
2920,730,430,2001,12000000.0,0
1460,730,311,2002,50000000.0,1
1825,0,210,2002,27000000.0,0
2920,0,210,2003,40000000.0,1
4380,0,311,2003,16620000.999999998,1
3650,0,112,2003,5000000.0,1
4745,0,311,2004,13260000.0,0
2920,3285,230,2004,160000000.0,1
2920,0,140,2004,20000000.0,1
3285,0,332,2005,17200001.0,0
4380,0,311,2006,12910000.0,0
3650,0,210,2006,12200000.0,1
3650,0,311,2006,18299999.0,1
4015,365,311,2007,25000000.0,1
2555,730,151,2008,30000000.0,0
1825,365,151,2008,35000000.0,0
3650,365,311,2008,30000000.0,1
3650,365,240,2008,20000000.0,1
3285,365,311,2009,11000000.0,1
3650,730,140,2010,35000000.0,1
3650,730,240,2010,7300000.2,0
2555,365,210,2011,20000000.0,1
4380,0,230,2011,50000000.0,1
2920,0,311,2011,20000000.0,1
3650,0,210,2011,46000000.0,1
3650,365,112,2011,19299999.0,1
3285,0,113,2011,30000000.0,1
2190,0,311,2012,64699996.99999999,1
3650,0,430,2012,30000000.0,1
3285,0,140,2012,24000000.0,1
1825,730,313,1975,6730000.0,1
2190,730,321,1979,27000000.0,1
3285,0,321,1979,15000000.0,0
3285,730,321,1979,3119999.9,1
4015,0,240,1979,10000000.0,0
2190,365,230,1980,53169998.0,1
3285,730,230,1981,26500000.0,1
2555,730,210,1983,48599998.0,0
3285,365,230,1984,22000000.0,1
2190,730,230,1984,60000000.0,1
3650,730,230,1984,47000000.0,1
4015,365,230,1984,16700001.0,1
3285,0,321,1984,50000000.0,1
4380,365,321,1984,12000000.0,0
3285,365,321,1984,25000000.0,0
2920,365,321,1984,25000000.0,0
2190,730,311,1985,14000000.0,1
1460,365,230,1985,55000000.0,1
1825,1460,230,1985,16299999.0,1
2920,365,240,1985,30000000.0,1
2920,730,321,1986,32099998.0,0
1460,0,230,1986,29000000.0,1
2190,730,322,1987,55000000.0,1
2555,365,321,1987,40000000.0,1
3285,365,321,1987,51500000.0,1
2555,365,240,1988,50000000.0,0
1825,365,322,1988,19299999.0,1
2920,1095,230,1989,35000000.0,1
3285,365,311,1989,25000000.0,1
4380,365,311,1989,31500000.0,1
2555,730,240,1989,40000000.0,0
3650,365,311,1989,7500000.0,0
2920,365,220,1990,29000000.0,1
4015,1095,313,1990,14100000.0,0
1460,730,311,1990,150000000.0,0
2555,365,230,1990,140899990.0,1
1825,0,230,1990,42000000.0,1
1460,730,230,1991,29000000.0,1
3650,365,130,1991,15000000.0,0
1095,1095,321,1991,200000000.0,1
4380,1095,230,1992,67000000.0,1
1095,1460,730,1992,44000000.0,1
6205,1460,140,1993,22000000.0,0
5110,730,311,1993,47000000.0,1
5110,365,113,1993,21000000.0,0
5840,1095,140,1993,39500000.0,0
4015,730,313,1993,35400002.0,1
2920,730,220,1993,69000000.0,1
3285,1095,311,1994,28000000.0,0
3650,1460,430,1994,40000000.0,0
3285,1460,210,1994,30000000.0,1
3650,1460,122,1994,16000000.0,0
2555,730,311,1994,200000000.0,0
1825,0,311,1995,150000000.0,0
2920,0,311,1995,48000000.0,1
3650,365,112,1995,28799999.0,0
3285,0,322,1996,43000000.0,0
3650,1095,230,1996,150000000.0,1
2190,1460,311,1996,200000000.0,0
3285,730,311,1996,28500000.0,1
3285,0,311,1996,22200001.0,1
2920,0,321,1996,50000000.0,1
3285,0,313,1997,15000000.0,0
4015,730,430,1997,55200001.0,0
3650,1460,122,1997,30400000.0,1
4015,0,311,1997,100000000.0,0
4380,730,311,1997,39000000.0,0
2555,0,220,1997,115000000.0,1
3285,0,210,1997,106000000.0,1
2920,0,230,1998,215000000.0,0
4380,0,311,1998,66099998.0,0
3285,730,112,1998,64199996.99999999,0
4015,0,410,1998,115000000.0,1
4015,0,430,1998,23500000.0,1
4380,0,311,1998,12600000.0,0
2555,0,410,1999,100000000.0,1
1825,730,160,1999,100000000.0,0
4015,730,230,1999,100000000.0,0
3650,1825,311,1999,43000000.0,0
3650,730,140,1999,85000000.0,0
2920,0,322,1999,178000000.0,0
4380,0,322,2000,110350000.0,1
3650,730,430,2000,25000000.0,0
4380,0,311,2000,53000000.0,1
5840,0,311,2000,122000000.0,1
4015,0,321,2000,250000000.0,0
3285,0,322,2000,52000000.0,1
2555,0,210,2001,45000000.0,1
3285,0,430,2001,32799999.0,1
3285,0,122,2001,60000000.0,0
1825,1095,240,2002,255000000.0,1
2555,1095,240,2002,100000000.0,0
3650,0,210,2002,165399990.0,1
3285,365,130,2002,25000000.0,1
3650,0,111,2002,52099998.0,0
4380,0,312,2003,41599998.0,0
4380,0,230,2003,125000000.0,1
4380,0,311,2003,20000000.0,1
2920,0,210,2003,140000000.0,1
5110,0,311,2003,118000000.0,1
3285,0,311,2003,62160000.0,1
5110,0,430,2003,66000000.0,1
2920,0,140,2003,46000000.0,0
6935,0,311,2004,117000000.0,0
2920,0,160,2004,200000000.0,0
4015,0,113,2004,78010002.0,0
1825,0,321,2004,307000000.0,1
3285,0,113,2004,60000000.0,1
4015,0,140,2004,72000000.0,1
3650,0,230,2004,200000000.0,0
4380,0,311,2005,127600000.0,1
3285,0,230,2005,300000000.0,1
3285,0,112,2005,45000000.0,1
